time/time_elapsed,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,rollout/exploration_rate,time/total_timesteps,time/episodes,train/loss,train/learning_rate,train/n_updates
1567,1.1111407000000002,919,300.0,0.01,1441200,4804,0.007030409295111895,0.0001,14011
1568,1.31024443,919,300.0,0.01,1442400,4808,0.009790778160095215,0.0001,14023
1569,1.2666882299999997,920,300.0,0.01,1443600,4812,0.006598625332117081,0.0001,14035
1569,1.1337858399999998,920,300.0,0.01,1444800,4816,0.00458893459290266,0.0001,14047
1570,0.9867235700000001,920,300.0,0.01,1446000,4820,0.010120447725057602,0.0001,14059
1571,0.6755990900000002,920,300.0,0.01,1447200,4824,0.007654895074665546,0.0001,14071
1572,0.7791214599999998,921,300.0,0.01,1448400,4828,0.0029450298752635717,0.0001,14083
1573,1.0748351999999997,921,300.0,0.01,1449600,4832,0.006303025409579277,0.0001,14095
1573,0.6482970399999999,921,300.0,0.01,1450800,4836,0.009649834595620632,0.0001,14107
1574,1.02797731,922,300.0,0.01,1452000,4840,0.007225369103252888,0.0001,14119
1575,1.3552972300000001,922,300.0,0.01,1453200,4844,0.00420377729460597,0.0001,14131
1576,1.01797623,922,300.0,0.01,1454400,4848,0.004671131260693073,0.0001,14143
1576,1.3499211400000002,923,300.0,0.01,1455600,4852,0.005476057529449463,0.0001,14155
1577,1.26944578,923,300.0,0.01,1456800,4856,0.00799599289894104,0.0001,14167
1578,0.75833216,923,300.0,0.01,1458000,4860,0.00540717039257288,0.0001,14179
1579,0.73611722,923,300.0,0.01,1459200,4864,0.0044037289917469025,0.0001,14191
1580,0.5037169699999999,924,300.0,0.01,1460400,4868,0.007081080228090286,0.0001,14203
1581,0.5992043300000001,924,300.0,0.01,1461600,4872,0.004668522626161575,0.0001,14215
1581,0.6018225799999999,924,300.0,0.01,1462800,4876,0.005730955395847559,0.0001,14227
1582,0.39942673,925,300.0,0.01,1464000,4880,0.00520092248916626,0.0001,14239
1583,0.06323939999999992,925,300.0,0.01,1465200,4884,0.005263781640678644,0.0001,14251
1584,-0.21693060000000014,925,300.0,0.01,1466400,4888,0.005964654963463545,0.0001,14263
1584,-0.39485983999999996,926,300.0,0.01,1467600,4892,0.005909271072596312,0.0001,14275
1585,-0.4487461099999999,926,300.0,0.01,1468800,4896,0.008230608887970448,0.0001,14287
1586,-0.5532543400000001,926,300.0,0.01,1470000,4900,0.005010513123124838,0.0001,14299
1587,-0.7569198100000003,926,300.0,0.01,1471200,4904,0.004863596986979246,0.0001,14311
1587,-0.8938746700000002,927,300.0,0.01,1472400,4908,0.006399237550795078,0.0001,14323
1588,-1.26147299,927,300.0,0.01,1473600,4912,0.006930244155228138,0.0001,14335
1589,-1.1738691399999999,927,300.0,0.01,1474800,4916,0.0073189507238566875,0.0001,14347
1590,-1.1357447399999998,928,300.0,0.01,1476000,4920,0.01003359630703926,0.0001,14359
1591,-1.1364337899999999,928,300.0,0.01,1477200,4924,0.01613973081111908,0.0001,14371
1591,-1.2338187599999997,928,300.0,0.01,1478400,4928,0.006375843659043312,0.0001,14383
1592,-1.99599013,929,300.0,0.01,1479600,4932,0.016505209729075432,0.0001,14395
1593,-2.4740722600000002,929,300.0,0.01,1480800,4936,0.014665513299405575,0.0001,14407
1594,-2.7924464499999995,929,300.0,0.01,1482000,4940,0.006691081449389458,0.0001,14419
1594,-2.89633783,929,300.0,0.01,1483200,4944,0.005919202696532011,0.0001,14431
1595,-2.4940053999999994,930,300.0,0.01,1484400,4948,0.011103266850113869,0.0001,14443
1596,-2.81248648,930,300.0,0.01,1485600,4952,0.007913865149021149,0.0001,14455
1597,-2.50543053,930,300.0,0.01,1486800,4956,0.005013534799218178,0.0001,14467
1598,-2.2897839099999997,930,300.0,0.01,1488000,4960,0.006320998538285494,0.0001,14479
1599,-2.37678391,931,300.0,0.01,1489200,4964,0.006853135302662849,0.0001,14491
1600,-2.04169882,931,300.0,0.01,1490400,4968,0.006001066416501999,0.0001,14503
1600,-2.44988031,931,300.0,0.01,1491600,4972,0.005776565056294203,0.0001,14515
1601,-2.44559395,931,300.0,0.01,1492800,4976,0.006543964147567749,0.0001,14527
1602,-2.5127280100000005,932,300.0,0.01,1494000,4980,0.005338232032954693,0.0001,14539
1603,-2.42474533,932,300.0,0.01,1495200,4984,0.0056115491315722466,0.0001,14551
1603,-1.8732185499999998,932,300.0,0.01,1496400,4988,0.00946524366736412,0.0001,14563
1604,-1.1523068600000002,933,300.0,0.01,1497600,4992,0.00835699588060379,0.0001,14575
1605,-1.09261614,933,300.0,0.01,1498800,4996,0.006703102495521307,0.0001,14587
1664,-0.46768949999999976,901,300.0,0.01,1500000,5000,0.0055578020401299,0.0001,14599
1664,0.01004561999999992,901,300.0,0.01,1501200,5004,0.00770046841353178,0.0001,14611
1665,-0.06645839000000006,901,300.0,0.01,1502400,5008,0.006810989696532488,0.0001,14623
1666,-0.13731114999999997,902,300.0,0.01,1503600,5012,0.007390868850052357,0.0001,14635
1667,-0.2650315800000001,902,300.0,0.01,1504800,5016,0.003783350344747305,0.0001,14647
1668,-0.4867158999999999,902,300.0,0.01,1506000,5020,0.004899608436971903,0.0001,14659
1669,-0.5929407399999999,902,300.0,0.01,1507200,5024,0.00994366966187954,0.0001,14671
1670,-0.26735799999999993,903,300.0,0.01,1508400,5028,0.005049384664744139,0.0001,14683
1670,1.0876677199999998,903,300.0,0.01,1509600,5032,0.009958907030522823,0.0001,14695
1671,1.3794379099999998,903,300.0,0.01,1510800,5036,0.006414203438907862,0.0001,14707
1672,1.53717776,904,300.0,0.01,1512000,5040,0.009604220278561115,0.0001,14719
1673,1.6977649300000002,904,300.0,0.01,1513200,5044,0.007268009707331657,0.0001,14731
1673,1.57303558,904,300.0,0.01,1514400,5048,0.003888875711709261,0.0001,14743
1674,1.7115035400000003,904,300.0,0.01,1515600,5052,0.006685469299554825,0.0001,14755
1675,1.69340576,905,300.0,0.01,1516800,5056,0.009149491786956787,0.0001,14767
1676,1.5914972200000002,905,300.0,0.01,1518000,5060,0.004909926559776068,0.0001,14779
1677,1.63382925,905,300.0,0.01,1519200,5064,0.0075995768420398235,0.0001,14791
1677,1.6231626100000003,906,300.0,0.01,1520400,5068,0.004896849859505892,0.0001,14803
1678,1.9359941000000007,906,300.0,0.01,1521600,5072,0.006009514443576336,0.0001,14815
1679,2.2396280300000004,906,300.0,0.01,1522800,5076,0.0070338500663638115,0.0001,14827
1680,2.2369517500000002,907,300.0,0.01,1524000,5080,0.005799679551273584,0.0001,14839
1681,2.0811559500000008,907,300.0,0.01,1525200,5084,0.005621746648102999,0.0001,14851
1681,1.8072717900000006,907,300.0,0.01,1526400,5088,0.006126765627413988,0.0001,14863
1682,0.8370746700000001,907,300.0,0.01,1527600,5092,0.016274718567728996,0.0001,14875
1683,0.9510691500000001,908,300.0,0.01,1528800,5096,0.0057801962830126286,0.0001,14887
1683,0.42946698000000033,908,300.0,0.01,1530000,5100,0.008890664204955101,0.0001,14899
1684,0.06769476000000008,908,300.0,0.01,1531200,5104,0.008393112570047379,0.0001,14911
1685,-0.3819775000000002,909,300.0,0.01,1532400,5108,0.005308319348841906,0.0001,14923
1686,-0.3316381300000002,909,300.0,0.01,1533600,5112,0.03228627145290375,0.0001,14935
1687,-0.6539910400000001,909,300.0,0.01,1534800,5116,0.004658818244934082,0.0001,14947
1688,-0.39024282000000016,909,300.0,0.01,1536000,5120,0.003684885334223509,0.0001,14959
1689,-0.6476052800000001,910,300.0,0.01,1537200,5124,0.007720749359577894,0.0001,14971
1689,-0.29690049999999973,910,300.0,0.01,1538400,5128,0.0072189997881650925,0.0001,14983
1690,-0.6689346199999998,910,300.0,0.01,1539600,5132,0.0043238066136837006,0.0001,14995
1691,-0.6302958799999996,910,300.0,0.01,1540800,5136,0.0049192942678928375,0.0001,15007
1692,-0.5990454999999999,911,300.0,0.01,1542000,5140,0.009501021355390549,0.0001,15019
1692,-0.7180197900000002,911,300.0,0.01,1543200,5144,0.012720264494419098,0.0001,15031
1693,-0.4692896000000002,911,300.0,0.01,1544400,5148,0.005226717330515385,0.0001,15043
1694,-0.5662481100000002,912,300.0,0.01,1545600,5152,0.007211410440504551,0.0001,15055
1694,-0.6907780500000001,912,300.0,0.01,1546800,5156,0.006603848654776812,0.0001,15067
1695,-0.82888692,912,300.0,0.01,1548000,5160,0.010551497340202332,0.0001,15079
1696,-1.18199487,913,300.0,0.01,1549200,5164,0.008341625332832336,0.0001,15091
1697,-1.05525079,913,300.0,0.01,1550400,5168,0.006616069469600916,0.0001,15103
1698,-1.2965525399999998,913,300.0,0.01,1551600,5172,0.004012521356344223,0.0001,15115
1699,-1.9968624499999996,913,300.0,0.01,1552800,5176,0.006798853632062674,0.0001,15127
1700,-1.9687430199999993,914,300.0,0.01,1554000,5180,0.007961067371070385,0.0001,15139
1700,-1.81732777,914,300.0,0.01,1555200,5184,0.005526232998818159,0.0001,15151
1701,-1.96946264,914,300.0,0.01,1556400,5188,0.006678312551230192,0.0001,15163
1702,-1.75668807,914,300.0,0.01,1557600,5192,0.00826033391058445,0.0001,15175
1703,-2.2737982199999998,915,300.0,0.01,1558800,5196,0.004827494267374277,0.0001,15187
1704,-2.2180885700000004,915,300.0,0.01,1560000,5200,0.006433798931539059,0.0001,15199
1704,-2.0570165599999997,915,300.0,0.01,1561200,5204,0.005043933633714914,0.0001,15211
1705,-1.7319596299999998,915,300.0,0.01,1562400,5208,0.007013947237282991,0.0001,15223
1706,-1.4001540599999998,916,300.0,0.01,1563600,5212,0.007871972396969795,0.0001,15235
1707,-0.9707886099999999,916,300.0,0.01,1564800,5216,0.005566568113863468,0.0001,15247
1708,-0.7505374200000001,916,300.0,0.01,1566000,5220,0.007235717959702015,0.0001,15259
1709,-0.4263047300000001,916,300.0,0.01,1567200,5224,0.004262123256921768,0.0001,15271
1709,-0.8712780699999999,917,300.0,0.01,1568400,5228,0.006299958564341068,0.0001,15283
1710,-1.3414537599999996,917,300.0,0.01,1569600,5232,0.0077598076313734055,0.0001,15295
1711,-1.7599097899999998,917,300.0,0.01,1570800,5236,0.006338571198284626,0.0001,15307
1712,-2.0412396600000005,918,300.0,0.01,1572000,5240,0.004813564941287041,0.0001,15319
1712,-2.514192,918,300.0,0.01,1573200,5244,0.016034850850701332,0.0001,15331
1713,-2.6671922900000005,918,300.0,0.01,1574400,5248,0.007801323663443327,0.0001,15343
1714,-2.4549099500000002,919,300.0,0.01,1575600,5252,0.007718903012573719,0.0001,15355
1714,-2.65478226,919,300.0,0.01,1576800,5256,0.030836038291454315,0.0001,15367
1715,-2.43893582,919,300.0,0.01,1578000,5260,0.0056830113753676414,0.0001,15379
1716,-1.8867427399999996,919,300.0,0.01,1579200,5264,0.01138158980756998,0.0001,15391
1717,-2.24946395,920,300.0,0.01,1580400,5268,0.00690864585340023,0.0001,15403
1718,-2.0252606099999997,920,300.0,0.01,1581600,5272,0.006646322086453438,0.0001,15415
1719,-1.3216336200000003,920,300.0,0.01,1582800,5276,0.005080447066575289,0.0001,15427
1719,-1.21642915,921,300.0,0.01,1584000,5280,0.004698311910033226,0.0001,15439
1720,-1.29306995,921,300.0,0.01,1585200,5284,0.0052915881387889385,0.0001,15451
1721,-1.15289314,921,300.0,0.01,1586400,5288,0.005177692510187626,0.0001,15463
1722,-1.2267424600000003,921,300.0,0.01,1587600,5292,0.006093926727771759,0.0001,15475
1723,-0.45069453000000026,921,300.0,0.01,1588800,5296,0.020851045846939087,0.0001,15487
1723,-0.13240953000000008,922,300.0,0.01,1590000,5300,0.01057345699518919,0.0001,15499
1724,-0.14861069000000016,922,300.0,0.01,1591200,5304,0.007110803388059139,0.0001,15511
1725,-0.2015434100000001,922,300.0,0.01,1592400,5308,0.005085752345621586,0.0001,15523
1726,0.023048079999999905,923,300.0,0.01,1593600,5312,0.0068830568343400955,0.0001,15535
1727,-0.045852530000000086,923,300.0,0.01,1594800,5316,0.007976142689585686,0.0001,15547
1728,-0.31755931000000004,923,300.0,0.01,1596000,5320,0.005814447999000549,0.0001,15559
1728,-0.25922192999999993,923,300.0,0.01,1597200,5324,0.0075914934277534485,0.0001,15571
1729,-0.34341969,924,300.0,0.01,1598400,5328,0.005422906018793583,0.0001,15583
1730,0.030011449999999905,924,300.0,0.01,1599600,5332,0.007597059942781925,0.0001,15595
1790,-0.13090181000000023,894,300.0,0.01,1600800,5336,0.007406982593238354,0.0001,15607
1790,0.28439362999999973,894,300.0,0.01,1602000,5340,0.011812407523393631,0.0001,15619
1791,0.7350802999999999,894,300.0,0.01,1603200,5344,0.007534934673458338,0.0001,15631
1792,0.8071065399999999,895,300.0,0.01,1604400,5348,0.005213187076151371,0.0001,15643
1793,0.4109364099999997,895,300.0,0.01,1605600,5352,0.0050890399143099785,0.0001,15655
1793,0.7495748199999999,895,300.0,0.01,1606800,5356,0.004869465716183186,0.0001,15667
1794,1.3616591,895,300.0,0.01,1608000,5360,0.004528886638581753,0.0001,15679
1795,1.3572449699999998,896,300.0,0.01,1609200,5364,0.005693377926945686,0.0001,15691
1796,1.6156478999999997,896,300.0,0.01,1610400,5368,0.005374504253268242,0.0001,15703
1797,1.4965758999999996,896,300.0,0.01,1611600,5372,0.005832375027239323,0.0001,15715
1798,1.34574908,896,300.0,0.01,1612800,5376,0.005857811309397221,0.0001,15727
1799,1.3557486,897,300.0,0.01,1614000,5380,0.004445573315024376,0.0001,15739
1799,1.0328507000000002,897,300.0,0.01,1615200,5384,0.0054688481613993645,0.0001,15751
1800,1.0578337899999999,897,300.0,0.01,1616400,5388,0.005176536738872528,0.0001,15763
1801,1.22271181,897,300.0,0.01,1617600,5392,0.0042477380484342575,0.0001,15775
1802,0.79162446,898,300.0,0.01,1618800,5396,0.010417384095489979,0.0001,15787
1802,0.5670138699999999,898,300.0,0.01,1620000,5400,0.0068270922638475895,0.0001,15799
1803,0.48082744,898,300.0,0.01,1621200,5404,0.00606559868901968,0.0001,15811
1804,0.7063225599999999,899,300.0,0.01,1622400,5408,0.007992403581738472,0.0001,15823
1805,0.8197036600000002,899,300.0,0.01,1623600,5412,0.0038557592779397964,0.0001,15835
1805,1.0056854100000003,899,300.0,0.01,1624800,5416,0.005983373150229454,0.0001,15847
1806,1.0702089000000001,899,300.0,0.01,1626000,5420,0.004004571586847305,0.0001,15859
1807,0.6257532900000001,900,300.0,0.01,1627200,5424,0.007053432520478964,0.0001,15871
1808,0.3510627100000001,900,300.0,0.01,1628400,5428,0.00858837179839611,0.0001,15883
1809,0.010371839999999698,900,300.0,0.01,1629600,5432,0.01123763993382454,0.0001,15895
1810,0.5548421399999998,900,300.0,0.01,1630800,5436,0.008807305246591568,0.0001,15907
1811,-0.010573380000000139,901,300.0,0.01,1632000,5440,0.005878455005586147,0.0001,15919
1811,-0.2568151900000002,901,300.0,0.01,1633200,5444,0.004997300915420055,0.0001,15931
1812,-0.67666318,901,300.0,0.01,1634400,5448,0.012976810336112976,0.0001,15943
1813,-1.0426112,901,300.0,0.01,1635600,5452,0.006351558491587639,0.0001,15955
1814,-1.3490761800000002,902,300.0,0.01,1636800,5456,0.005717310588806868,0.0001,15967
1815,-1.75020296,902,300.0,0.01,1638000,5460,0.006997754797339439,0.0001,15979
1815,-1.7168367599999999,902,300.0,0.01,1639200,5464,0.004545912612229586,0.0001,15991
1816,-2.20522521,902,300.0,0.01,1640400,5468,0.006252080202102661,0.0001,16003
1817,-2.0313363499999997,903,300.0,0.01,1641600,5472,0.010871520265936852,0.0001,16015
1818,-2.15917706,903,300.0,0.01,1642800,5476,0.010244645178318024,0.0001,16027
1819,-2.36404749,903,300.0,0.01,1644000,5480,0.012362344190478325,0.0001,16039
1820,-1.7769295699999994,903,300.0,0.01,1645200,5484,0.010657056234776974,0.0001,16051
1821,-1.95947267,904,300.0,0.01,1646400,5488,0.007637898437678814,0.0001,16063
1821,-1.9627265399999998,904,300.0,0.01,1647600,5492,0.004503233823925257,0.0001,16075
1822,-2.03941461,904,300.0,0.01,1648800,5496,0.00580939743667841,0.0001,16087
1823,-2.1439317,904,300.0,0.01,1650000,5500,0.005390280857682228,0.0001,16099
1824,-2.2493366,905,300.0,0.01,1651200,5504,0.006492625921964645,0.0001,16111
1824,-2.5495848100000003,905,300.0,0.01,1652400,5508,0.009778960607945919,0.0001,16123
1825,-2.8748312800000004,905,300.0,0.01,1653600,5512,0.006442079320549965,0.0001,16135
1826,-2.6677541800000006,905,300.0,0.01,1654800,5516,0.009025579318404198,0.0001,16147
1827,-2.3401963700000006,906,300.0,0.01,1656000,5520,0.008035432547330856,0.0001,16159
1828,-2.5269463900000004,906,300.0,0.01,1657200,5524,0.005434339866042137,0.0001,16171
1828,-2.3667152200000006,906,300.0,0.01,1658400,5528,0.027898874133825302,0.0001,16183
1829,-2.84130371,907,300.0,0.01,1659600,5532,0.006120212376117706,0.0001,16195
1830,-2.70740446,907,300.0,0.01,1660800,5536,0.005841320380568504,0.0001,16207
1831,-2.50950299,907,300.0,0.01,1662000,5540,0.011075937189161777,0.0001,16219
1831,-2.47224118,907,300.0,0.01,1663200,5544,0.005902060307562351,0.0001,16231
1832,-2.2855106300000005,908,300.0,0.01,1664400,5548,0.006898617371916771,0.0001,16243
1833,-1.93382127,908,300.0,0.01,1665600,5552,0.0080068064853549,0.0001,16255
1834,-1.9155511599999997,908,300.0,0.01,1666800,5556,0.012712731957435608,0.0001,16267
1834,-2.2123356800000002,909,300.0,0.01,1668000,5560,0.007762046530842781,0.0001,16279
1835,-2.32814348,909,300.0,0.01,1669200,5564,0.006599597632884979,0.0001,16291
1836,-1.58041099,909,300.0,0.01,1670400,5568,0.009845448657870293,0.0001,16303
1837,-1.7598585800000002,909,300.0,0.01,1671600,5572,0.0045955427922308445,0.0001,16315
1838,-1.9002343099999999,909,300.0,0.01,1672800,5576,0.006849294528365135,0.0001,16327
1839,-1.5651629799999995,910,300.0,0.01,1674000,5580,0.006616408005356789,0.0001,16339
1840,-1.8448365200000003,910,300.0,0.01,1675200,5584,0.0065502021461725235,0.0001,16351
1841,-1.7032663099999998,910,300.0,0.01,1676400,5588,0.005534059833735228,0.0001,16363
1841,-1.6892185099999997,910,300.0,0.01,1677600,5592,0.005026744678616524,0.0001,16375
1842,-1.5478768599999997,911,300.0,0.01,1678800,5596,0.015926897525787354,0.0001,16387
1843,-1.4618393799999996,911,300.0,0.01,1680000,5600,0.01437686663120985,0.0001,16399
1844,-1.4933548299999995,911,300.0,0.01,1681200,5604,0.019015727564692497,0.0001,16411
1845,-1.5552501799999994,911,300.0,0.01,1682400,5608,0.013336678966879845,0.0001,16423
1846,-1.7948140899999996,911,300.0,0.01,1683600,5612,0.005280760116875172,0.0001,16435
1847,-2.12274913,912,300.0,0.01,1684800,5616,0.012936905957758427,0.0001,16447
1848,-2.18411435,912,300.0,0.01,1686000,5620,0.006734635680913925,0.0001,16459
1848,-1.5659392999999995,912,300.0,0.01,1687200,5624,0.007594289258122444,0.0001,16471
1849,-1.1970661199999997,912,300.0,0.01,1688400,5628,0.005110814701765776,0.0001,16483
1850,-0.7254331699999997,913,300.0,0.01,1689600,5632,0.033766910433769226,0.0001,16495
1851,-0.8140139999999998,913,300.0,0.01,1690800,5636,0.004935614764690399,0.0001,16507
1852,-1.37188019,913,300.0,0.01,1692000,5640,0.0053125228732824326,0.0001,16519
1852,-1.4506532699999997,913,300.0,0.01,1693200,5644,0.011833556927740574,0.0001,16531
1853,-1.0514434899999998,914,300.0,0.01,1694400,5648,0.004941518418490887,0.0001,16543
1854,-0.7552692999999999,914,300.0,0.01,1695600,5652,0.004465577192604542,0.0001,16555
1855,-0.7445947299999999,914,300.0,0.01,1696800,5656,0.00888931192457676,0.0001,16567
1855,-0.44537318,914,300.0,0.01,1698000,5660,0.0073011694476008415,0.0001,16579
1856,-0.20971526000000018,915,300.0,0.01,1699200,5664,0.00440924521535635,0.0001,16591
1917,-0.17177611000000023,886,300.0,0.01,1700400,5668,0.005139072425663471,0.0001,16603
1918,-0.3725540400000002,886,300.0,0.01,1701600,5672,0.006262264214456081,0.0001,16615
1919,-0.2698016700000002,887,300.0,0.01,1702800,5676,0.0036459274124354124,0.0001,16627
1920,-0.3319084800000001,887,300.0,0.01,1704000,5680,0.004447790794074535,0.0001,16639
1920,-0.31302654000000035,887,300.0,0.01,1705200,5684,0.010888036340475082,0.0001,16651
1921,-0.10689181000000052,887,300.0,0.01,1706400,5688,0.006597688887268305,0.0001,16663
1922,-0.6268503900000001,888,300.0,0.01,1707600,5692,0.008181169629096985,0.0001,16675
1923,-0.7440618599999997,888,300.0,0.01,1708800,5696,0.006657855585217476,0.0001,16687
1923,-0.5292198699999999,888,300.0,0.01,1710000,5700,0.006228642072528601,0.0001,16699
1924,-0.10293720999999983,889,300.0,0.01,1711200,5704,0.007632145658135414,0.0001,16711
1925,0.41547474000000006,889,300.0,0.01,1712400,5708,0.00495928106829524,0.0001,16723
1926,0.8222748900000001,889,300.0,0.01,1713600,5712,0.00697744358330965,0.0001,16735
1927,0.7442226599999999,889,300.0,0.01,1714800,5716,0.007210219278931618,0.0001,16747
1928,0.8064000800000001,890,300.0,0.01,1716000,5720,0.013493520207703114,0.0001,16759
1928,0.9057629900000002,890,300.0,0.01,1717200,5724,0.0030254293233156204,0.0001,16771
1929,0.7849356000000001,890,300.0,0.01,1718400,5728,0.006849431898444891,0.0001,16783
1930,0.7805609600000001,890,300.0,0.01,1719600,5732,0.00808844156563282,0.0001,16795
1931,0.93393079,890,300.0,0.01,1720800,5736,0.01142878457903862,0.0001,16807
1932,1.4583670099999997,891,300.0,0.01,1722000,5740,0.005669937469065189,0.0001,16819
1932,1.5736646899999998,891,300.0,0.01,1723200,5744,0.0044635990634560585,0.0001,16831
1933,1.3548118900000006,891,300.0,0.01,1724400,5748,0.004039357416331768,0.0001,16843
1934,1.12186286,892,300.0,0.01,1725600,5752,0.03169863298535347,0.0001,16855
1934,1.1094671299999999,892,300.0,0.01,1726800,5756,0.007396725006401539,0.0001,16867
1935,1.0686635100000001,892,300.0,0.01,1728000,5760,0.008556937798857689,0.0001,16879
1936,1.31359282,892,300.0,0.01,1729200,5764,0.005161074921488762,0.0001,16891
1937,0.5723002999999999,893,300.0,0.01,1730400,5768,0.007266161032021046,0.0001,16903
1938,0.5835896499999998,893,300.0,0.01,1731600,5772,0.006776832044124603,0.0001,16915
1939,0.39555887999999984,893,300.0,0.01,1732800,5776,0.007360654883086681,0.0001,16927
1940,0.4971122800000001,893,300.0,0.01,1734000,5780,0.005259884987026453,0.0001,16939
1940,0.4176329300000002,894,300.0,0.01,1735200,5784,0.004640556871891022,0.0001,16951
1941,0.3402973500000001,894,300.0,0.01,1736400,5788,0.005018933210521936,0.0001,16963
1942,1.0351555,894,300.0,0.01,1737600,5792,0.00451275147497654,0.0001,16975
1943,1.02301537,894,300.0,0.01,1738800,5796,0.006442841608077288,0.0001,16987
1944,0.90913527,894,300.0,0.01,1740000,5800,0.006258354056626558,0.0001,16999
1945,0.63243977,895,300.0,0.01,1741200,5804,0.011451903730630875,0.0001,17011
1946,0.7149952499999999,895,300.0,0.01,1742400,5808,0.00687766307964921,0.0001,17023
1947,0.26830159999999986,895,300.0,0.01,1743600,5812,0.012452439405024052,0.0001,17035
1948,0.6597393199999999,895,300.0,0.01,1744800,5816,0.005271300673484802,0.0001,17047
1949,0.017441849999999946,895,300.0,0.01,1746000,5820,0.008001163601875305,0.0001,17059
1949,-0.2373398700000002,896,300.0,0.01,1747200,5824,0.010532241314649582,0.0001,17071
1950,-0.20968895000000018,896,300.0,0.01,1748400,5828,0.006253478582948446,0.0001,17083
1951,-0.04314849000000007,896,300.0,0.01,1749600,5832,0.005056662950664759,0.0001,17095
1952,-0.22534115000000007,896,300.0,0.01,1750800,5836,0.00992690958082676,0.0001,17107
1953,-0.66233348,896,300.0,0.01,1752000,5840,0.005667304620146751,0.0001,17119
1954,-0.2605817700000001,897,300.0,0.01,1753200,5844,0.006677352357655764,0.0001,17131
1954,-0.5531147699999999,897,300.0,0.01,1754400,5848,0.009821428917348385,0.0001,17143
1955,-0.8704718799999998,897,300.0,0.01,1755600,5852,0.005816894583404064,0.0001,17155
1956,-0.60612801,897,300.0,0.01,1756800,5856,0.0044732652604579926,0.0001,17167
1958,-0.5366811000000001,897,300.0,0.01,1758000,5860,0.015269595198333263,0.0001,17179
1959,-0.90272534,897,300.0,0.01,1759200,5864,0.011629275977611542,0.0001,17191
1960,-0.6484085000000002,898,300.0,0.01,1760400,5868,0.008458279073238373,0.0001,17203
1961,-0.5763775699999999,898,300.0,0.01,1761600,5872,0.01096525602042675,0.0001,17215
1961,-0.8064035699999996,898,300.0,0.01,1762800,5876,0.011610711924731731,0.0001,17227
1962,-1.3989920999999998,898,300.0,0.01,1764000,5880,0.004627066198736429,0.0001,17239
1963,-1.4118832499999996,898,300.0,0.01,1765200,5884,0.014105008915066719,0.0001,17251
1964,-1.83090127,899,300.0,0.01,1766400,5888,0.005232350435107946,0.0001,17263
1965,-2.0075709,899,300.0,0.01,1767600,5892,0.005141836125403643,0.0001,17275
1966,-2.3292451900000004,899,300.0,0.01,1768800,5896,0.008489871397614479,0.0001,17287
1967,-2.24181923,899,300.0,0.01,1770000,5900,0.007111683487892151,0.0001,17299
1968,-2.0728692,899,300.0,0.01,1771200,5904,0.0035930625163018703,0.0001,17311
1969,-2.32791994,899,300.0,0.01,1772400,5908,0.004608506336808205,0.0001,17323
1970,-1.7408344399999998,900,300.0,0.01,1773600,5912,0.0072802891954779625,0.0001,17335
1971,-1.686234,900,300.0,0.01,1774800,5916,0.007398015353828669,0.0001,17347
1972,-1.17424454,900,300.0,0.01,1776000,5920,0.007111931219696999,0.0001,17359
1973,-1.64751677,900,300.0,0.01,1777200,5924,0.009033869951963425,0.0001,17371
1973,-1.4004533399999999,900,300.0,0.01,1778400,5928,0.007142945192754269,0.0001,17383
1974,-1.8540226700000002,901,300.0,0.01,1779600,5932,0.006853185128420591,0.0001,17395
1975,-1.9487945399999997,901,300.0,0.01,1780800,5936,0.0053346180357038975,0.0001,17407
1976,-2.07475081,901,300.0,0.01,1782000,5940,0.008908172138035297,0.0001,17419
1977,-2.20942262,901,300.0,0.01,1783200,5944,0.018635515123605728,0.0001,17431
1978,-1.9497352000000003,902,300.0,0.01,1784400,5948,0.0061596836894750595,0.0001,17443
1978,-1.1350405700000001,902,300.0,0.01,1785600,5952,0.005659485701471567,0.0001,17455
1979,-1.2619515300000002,902,300.0,0.01,1786800,5956,0.007119406014680862,0.0001,17467
1980,-1.2589892899999997,902,300.0,0.01,1788000,5960,0.006170300766825676,0.0001,17479
1981,-1.27974435,903,300.0,0.01,1789200,5964,0.006394524592906237,0.0001,17491
1982,-1.2571044700000003,903,300.0,0.01,1790400,5968,0.0055223372764885426,0.0001,17503
1982,-1.2960740600000002,903,300.0,0.01,1791600,5972,0.004426119849085808,0.0001,17515
1983,-0.7017172200000001,903,300.0,0.01,1792800,5976,0.012642267160117626,0.0001,17527
1984,-0.3785683500000004,904,300.0,0.01,1794000,5980,0.0069617461413145065,0.0001,17539
1984,-0.26052312000000005,904,300.0,0.01,1795200,5984,0.010723220184445381,0.0001,17551
1985,0.33979957,904,300.0,0.01,1796400,5988,0.004439291078597307,0.0001,17563
1986,0.2844155499999998,904,300.0,0.01,1797600,5992,0.022489920258522034,0.0001,17575
1987,0.6418453099999997,905,300.0,0.01,1798800,5996,0.009023078717291355,0.0001,17587
2050,0.06428983999999976,877,300.0,0.01,1800000,6000,0.004770307336002588,0.0001,17599
2051,-0.22492816999999996,878,300.0,0.01,1801200,6004,0.005778538063168526,0.0001,17611
2052,0.22519179999999978,878,300.0,0.01,1802400,6008,0.033080101013183594,0.0001,17623
