time/fps,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,time/time_elapsed,train/clip_fraction,train/explained_variance,train/approx_kl,train/policy_gradient_loss,train/entropy_loss,train/n_updates,train/loss,train/learning_rate,train/value_loss,train/clip_range
560,792576,300.0,-0.3034246400000001,387,1414,0.222314453125,0.16206955909729004,0.036285833,-0.04186183412384707,-0.6907451806589961,3860,-0.04474490508437157,0.0003,0.05065109099377878,0.2
560,794624,300.0,-0.24315454000000003,388,1416,0.22041015625,0.22676676511764526,0.03565549,-0.04133550008264138,-0.6911339020356536,3870,-0.07136492431163788,0.0003,0.05617877335753292,0.2
561,796672,300.0,-0.20290025,389,1418,0.224755859375,0.2366284728050232,0.041984215,-0.041741963375534395,-0.6782739823684096,3880,-0.06313939392566681,0.0003,0.026245094419573435,0.2
562,798720,300.0,-0.3657527799999999,390,1420,0.233154296875,0.614106297492981,0.041478105,-0.04470805848250166,-0.6875822046771646,3890,-0.06512732803821564,0.0003,0.015527092473348603,0.2
540,800768,300.0,-0.1233169199999999,391,1481,0.24248046875,0.637076735496521,0.042685635,-0.0433372368075652,-0.687765765748918,3900,-0.0633334219455719,0.0003,0.016114088401081972,0.2
541,802816,300.0,-0.042484379999999995,392,1483,0.243408203125,0.47968989610671997,0.03959557,-0.04591221829177812,-0.7053519006818533,3910,-0.06611805409193039,0.0003,0.03361962286289781,0.2
541,804864,300.0,0.17016660000000003,393,1486,0.250927734375,0.3370625376701355,0.04573424,-0.04489684873551596,-0.6769663525745273,3920,-0.036626093089580536,0.0003,0.060366015537874775,0.2
542,806912,300.0,0.15044375000000004,394,1488,0.21787109375,0.40829145908355713,0.039475672,-0.03884177158906823,-0.6548893874511122,3930,-0.050002098083496094,0.0003,0.04844771286007017,0.2
542,808960,300.0,0.3138606599999999,395,1490,0.22607421875,0.20413053035736084,0.038498174,-0.0415293367637787,-0.6497181246057153,3940,-0.04926987737417221,0.0003,0.0426207878976129,0.2
543,811008,300.0,0.50121644,396,1492,0.22197265625,0.3240293860435486,0.03989602,-0.04210830707743298,-0.6478191777132452,3950,-0.051878027617931366,0.0003,0.0232593915425241,0.2
543,813056,300.0,0.50103735,397,1495,0.222021484375,0.04001516103744507,0.041004807,-0.04133157131727785,-0.6359770604409277,3960,-0.012889891862869263,0.0003,0.10159193294821307,0.2
544,815104,300.0,0.43584139999999993,398,1497,0.214501953125,0.2668948173522949,0.042007327,-0.04231548867392121,-0.6423104515299201,3970,-0.05418781191110611,0.0003,0.04455443502520211,0.2
544,817152,300.0,0.5441983199999999,399,1499,0.222412109375,0.26016348600387573,0.04143302,-0.04162061993847601,-0.645047097466886,3980,-0.053663961589336395,0.0003,0.051054129743715745,0.2
545,819200,300.0,0.46093974999999987,400,1501,0.236376953125,0.10752272605895996,0.039525047,-0.03803870306001045,-0.6421283235773444,3990,-0.03666270524263382,0.0003,0.044480684940936044,0.2
545,821248,300.0,0.6698105,401,1504,0.22236328125,0.19959592819213867,0.03793995,-0.041172713458945506,-0.6706431301310658,4000,-0.04432813078165054,0.0003,0.030394345917738975,0.2
546,823296,300.0,0.43421208,402,1506,0.22978515625,0.50530606508255,0.042189483,-0.041935336324968375,-0.6695652335882187,4010,-0.056638944894075394,0.0003,0.04444214067189023,0.2
546,825344,300.0,0.49655506999999993,403,1508,0.2361328125,0.4379199147224426,0.04124956,-0.04380215657001827,-0.6257322608493269,4020,-0.0891842320561409,0.0003,0.030898686312139035,0.2
547,827392,300.0,0.62148454,404,1511,0.2283203125,0.3737667202949524,0.03875334,-0.03957257592410315,-0.6500107131898403,4030,-0.050153039395809174,0.0003,0.06008607183466665,0.2
548,829440,300.0,0.5025785100000002,405,1513,0.220751953125,0.3841356039047241,0.041643325,-0.041440364826121366,-0.6417551504448056,4040,-0.04890097305178642,0.0003,0.03258972674957476,0.2
548,831488,300.0,0.4087658300000001,406,1515,0.226318359375,0.38807010650634766,0.037544385,-0.04362647761590779,-0.6520068282261491,4050,-0.042552508413791656,0.0003,0.034519422118319196,0.2
549,833536,300.0,0.19058867000000007,407,1517,0.216943359375,0.6371340155601501,0.036914602,-0.04086349501885707,-0.6398712428286671,4060,-0.06865473836660385,0.0003,0.027983493925421498,0.2
549,835584,300.0,0.10075056000000007,408,1520,0.22998046875,0.6411434412002563,0.037768736,-0.04410653767845361,-0.6767291096970439,4070,-0.06942576169967651,0.0003,0.04215944702154957,0.2
550,837632,300.0,0.2717880100000001,409,1522,0.210009765625,0.5055806636810303,0.039473888,-0.03855872544518206,-0.6700825000181794,4080,-0.03165336698293686,0.0003,0.046016281412448734,0.2
550,839680,300.0,0.33758328000000015,410,1524,0.226708984375,0.4992348551750183,0.03890298,-0.0395995818573283,-0.674653435498476,4090,-0.06943480670452118,0.0003,0.037654725450556724,0.2
551,841728,300.0,0.28676475999999995,411,1526,0.237109375,-0.003666400909423828,0.03668561,-0.04427542306657415,-0.6761817598715425,4100,-0.08355186879634857,0.0003,0.018255115661304444,0.2
551,843776,300.0,0.3437811599999999,412,1529,0.233935546875,0.26902443170547485,0.04049529,-0.04024563537386712,-0.6821167815476656,4110,-0.039405256509780884,0.0003,0.0638864426407963,0.2
552,845824,300.0,0.27875532,413,1531,0.232861328125,0.39024847745895386,0.03693535,-0.04291321190976305,-0.6655631293542683,4120,-0.08826351910829544,0.0003,0.03253729109128471,0.2
552,847872,300.0,0.12590102000000003,414,1533,0.22529296875,0.2684996724128723,0.039927997,-0.03796409509086516,-0.6619584448635578,4130,-0.04129970818758011,0.0003,0.029541623248951508,0.2
553,849920,300.0,0.20983677999999997,415,1535,0.219482421875,0.14382803440093994,0.036691874,-0.04109898497990798,-0.6622498592361807,4140,-0.030653320252895355,0.0003,0.04861494156648405,0.2
553,851968,300.0,0.016678449999999997,416,1538,0.233447265625,0.06454461812973022,0.042397328,-0.04146527217817493,-0.6784184472635388,4150,-0.006543021649122238,0.0003,0.09631562175927684,0.2
554,854016,300.0,-0.03547866999999999,417,1540,0.22080078125,0.2722204327583313,0.03553143,-0.03973322695674142,-0.6826425069943071,4160,-0.03746476769447327,0.0003,0.06536880115745589,0.2
555,856064,300.0,-0.25022024000000004,418,1542,0.23701171875,0.174604594707489,0.03592829,-0.03822571366326884,-0.714558226056397,4170,-0.007321015000343323,0.0003,0.15108259161934257,0.2
555,858112,300.0,-0.26773946,419,1544,0.220361328125,0.28414225578308105,0.036934834,-0.039152808662038296,-0.6694835962727665,4180,-0.04001772403717041,0.0003,0.06521303753834218,0.2
555,860160,300.0,-0.20516825000000005,420,1547,0.2275390625,0.2956843972206116,0.039105617,-0.040607897864538244,-0.6699063314124942,4190,-0.07221454381942749,0.0003,0.025875381196965464,0.2
556,862208,300.0,-0.3534066400000001,421,1549,0.243359375,0.11189156770706177,0.03888575,-0.04402570406964514,-0.6706348329782486,4200,-0.0703575536608696,0.0003,0.04090521531179547,0.2
557,864256,300.0,-0.29509347,422,1551,0.235546875,0.19680315256118774,0.04074025,-0.04198369533114601,-0.6749263491481543,4210,-0.03291384130716324,0.0003,0.07351035455940291,0.2
557,866304,300.0,-0.3341196799999999,423,1553,0.22119140625,0.2830393314361572,0.03768847,-0.039259332447545606,-0.6695010209456086,4220,-0.08079082518815994,0.0003,0.030723445283365437,0.2
558,868352,300.0,-0.5244281199999999,424,1555,0.2171875,0.5748933553695679,0.035421025,-0.03901891900750343,-0.6563845265656709,4230,-0.04985663294792175,0.0003,0.024075318037648685,0.2
558,870400,300.0,-0.46552862999999994,425,1557,0.230029296875,0.3937361240386963,0.044241723,-0.041198549112596086,-0.6383919371291995,4240,-0.05335351824760437,0.0003,0.047723718686029315,0.2
559,872448,300.0,-0.3535147299999999,426,1560,0.2287109375,0.5175942182540894,0.037515525,-0.040864073554985225,-0.6675826448947191,4250,-0.049139782786369324,0.0003,0.046751763811334966,0.2
559,874496,300.0,-0.36056664,427,1562,0.2357421875,0.6458336114883423,0.038271993,-0.04134853712457698,-0.6586197728291154,4260,-0.049271613359451294,0.0003,0.024785140459425748,0.2
559,876544,300.0,-0.2810819,428,1565,0.223291015625,0.518684983253479,0.036396988,-0.04294906541181263,-0.647064819931984,4270,-0.06627863645553589,0.0003,0.0536038902355358,0.2
560,878592,300.0,-0.0023527199999999696,429,1567,0.229931640625,0.565991997718811,0.045385323,-0.04498067864769837,-0.659166457876563,4280,-0.04631412774324417,0.0003,0.024728330041398294,0.2
560,880640,300.0,-0.21813834999999998,430,1570,0.2296875,0.5146298408508301,0.04323993,-0.03861031127453316,-0.6516300087794662,4290,-0.03909784555435181,0.0003,0.0451839231653139,0.2
561,882688,300.0,-0.04887474000000003,431,1572,0.221240234375,0.5494635105133057,0.04367245,-0.040586698397237345,-0.6352736840024591,4300,-0.05835217982530594,0.0003,0.02241883569804486,0.2
561,884736,300.0,-0.028918629999999945,432,1575,0.229541015625,0.1779136061668396,0.038560055,-0.04168786490627099,-0.637426326982677,4310,-0.06025070697069168,0.0003,0.052563499705865976,0.2
562,886784,300.0,0.05931384000000001,433,1577,0.243505859375,0.12908798456192017,0.04503552,-0.04247846742509864,-0.6557714710012078,4320,-0.044798243790864944,0.0003,0.051558278984157366,0.2
562,888832,300.0,0.06390764,434,1579,0.217138671875,0.0748102068901062,0.046223413,-0.041407701140269634,-0.6194649823009968,4330,-0.05778884515166283,0.0003,0.04346109197940677,0.2
563,890880,300.0,0.030988750000000006,435,1581,0.237060546875,0.13945543766021729,0.044709302,-0.040781391737982634,-0.6524579187855124,4340,-0.04799778759479523,0.0003,0.027541360291070304,0.2
563,892928,300.0,0.022521109999999966,436,1583,0.224560546875,0.13622474670410156,0.040498853,-0.04316350173612591,-0.6463884487748146,4350,-0.04744730144739151,0.0003,0.03542858090368099,0.2
564,894976,300.0,-0.09435925000000003,437,1586,0.237548828125,-0.03023052215576172,0.04023321,-0.04210605251428205,-0.6536797175183893,4360,-0.056466929614543915,0.0003,0.03117721958551556,0.2
564,897024,300.0,-0.12505306000000002,438,1588,0.230859375,-0.017504096031188965,0.04390186,-0.041919068910647186,-0.660833346657455,4370,-0.04391386732459068,0.0003,0.040079934609821066,0.2
565,899072,300.0,-0.20535230999999998,439,1590,0.22880859375,-0.0889589786529541,0.037893638,-0.04352194369130302,-0.6478094244375825,4380,-0.043124064803123474,0.0003,0.031214072689181194,0.2
544,901120,300.0,-0.25051972999999994,440,1653,0.228662109375,-0.07234632968902588,0.039598666,-0.04443507087707985,-0.6387060475535691,4390,-0.053186867386102676,0.0003,0.03766591979656368,0.2
545,903168,300.0,-0.29992534000000004,441,1655,0.231689453125,-0.3081144094467163,0.03925889,-0.044437137301429175,-0.667084394954145,4400,-0.03900153562426567,0.0003,0.018842522735940292,0.2
545,905216,300.0,-0.18359138000000003,442,1658,0.217626953125,0.1258036494255066,0.042476445,-0.04145855813694652,-0.6509002454578876,4410,-0.04776933789253235,0.0003,0.06696197812561877,0.2
546,907264,300.0,-0.26113427,443,1661,0.22958984375,0.1385650634765625,0.0424721,-0.042140088611631654,-0.6499148582108318,4420,-0.03684365749359131,0.0003,0.06317520403536037,0.2
546,909312,300.0,-0.22953233000000003,444,1662,0.2380859375,0.21754854917526245,0.04482924,-0.0446105120354332,-0.6607495147734881,4430,-0.07101969420909882,0.0003,0.013937704007548745,0.2
547,911360,300.0,-0.04589554000000014,445,1665,0.238037109375,0.2720879912376404,0.03684706,-0.04335555787547492,-0.6778752069920302,4440,-0.06455390900373459,0.0003,0.044711333443410696,0.2
547,913408,300.0,0.1083718299999999,446,1667,0.2216796875,0.3199664354324341,0.03617175,-0.04065595627616858,-0.6625645438209176,4450,0.009932225570082664,0.0003,0.04908405459718779,0.2
548,915456,300.0,-0.060579919999999995,447,1669,0.24609375,0.2556575536727905,0.040163435,-0.046871810118318535,-0.6640525979921221,4460,-0.045666761696338654,0.0003,0.0489458647207357,0.2
549,917504,300.0,0.043931920000000034,448,1671,0.226806640625,0.1588277816772461,0.03988292,-0.04422426985111087,-0.6566706974059343,4470,-0.07053040713071823,0.0003,0.03696953952894546,0.2
549,919552,300.0,0.01610766999999999,449,1673,0.22578125,0.20581424236297607,0.038624093,-0.04226958553481382,-0.6706467876210809,4480,-0.06463735550642014,0.0003,0.040471337543567645,0.2
550,921600,300.0,0.09811124999999998,450,1675,0.224267578125,0.3217606544494629,0.037567355,-0.041367800449370405,-0.6926076605916023,4490,-0.06029617786407471,0.0003,0.04696978584397584,0.2
550,923648,300.0,0.17762377999999998,451,1677,0.21513671875,0.49924659729003906,0.03454732,-0.04082436224562116,-0.6731137275695801,4500,-0.04539577290415764,0.0003,0.025115537689998746,0.2
551,925696,300.0,0.34566799,452,1679,0.222265625,0.23494559526443481,0.043032594,-0.04342401331232395,-0.6594745717942715,4510,-0.021926399320364,0.0003,0.04938279110356234,0.2
551,927744,300.0,0.55000116,453,1681,0.220068359375,0.33224982023239136,0.03771217,-0.03907632794289384,-0.6816966289654374,4520,-0.05857336148619652,0.0003,0.0476351149729453,0.2
552,929792,300.0,0.6922074199999999,454,1683,0.23642578125,0.1591528058052063,0.041972112,-0.04458699898677878,-0.6812430571764707,4530,-0.03513598069548607,0.0003,0.08922334762755782,0.2
552,931840,300.0,0.5763146100000001,455,1685,0.22861328125,0.14413583278656006,0.037227523,-0.04434518351918086,-0.682706736214459,4540,-0.05394427478313446,0.0003,0.06053308064583689,0.2
553,933888,300.0,0.6318069899999998,456,1687,0.232763671875,0.3767932057380676,0.041875318,-0.046497264645586255,-0.6747081248089671,4550,-0.05850772559642792,0.0003,0.03812515336321667,0.2
553,935936,300.0,0.4861936800000001,457,1689,0.221044921875,0.3633813261985779,0.039699286,-0.04360803810704965,-0.6942455844953657,4560,-0.04010382667183876,0.0003,0.07262196853989736,0.2
554,937984,300.0,0.34045823,458,1692,0.2177734375,0.7006866335868835,0.036019873,-0.043564632649940906,-0.7010215267539024,4570,-0.0845952033996582,0.0003,0.019323710270691664,0.2
554,940032,300.0,0.35644516,459,1694,0.21611328125,0.46069735288619995,0.03742222,-0.04058298404270318,-0.6830997860059143,4580,-0.04217856749892235,0.0003,0.03985361534287222,0.2
555,942080,300.0,0.1791535299999999,460,1696,0.22822265625,0.25988709926605225,0.039766222,-0.04471937026100932,-0.6973138766363263,4590,-0.03859183192253113,0.0003,0.05432552449638024,0.2
555,944128,300.0,0.2762527399999999,461,1698,0.227734375,0.4636542797088623,0.038346216,-0.045011166052427144,-0.6644179202616215,4600,-0.07632247358560562,0.0003,0.01962640426354483,0.2
556,946176,300.0,0.48069486999999994,462,1700,0.238720703125,0.05655747652053833,0.044612437,-0.04737274639192037,-0.6891746597364545,4610,-0.054242148995399475,0.0003,0.03463495645555668,0.2
556,948224,300.0,0.42834687999999993,463,1702,0.23076171875,0.004830062389373779,0.036910906,-0.04270214824646246,-0.6853545345366001,4620,-0.07613297551870346,0.0003,0.015393565240083262,0.2
557,950272,300.0,0.4060590700000001,464,1705,0.22431640625,0.07483863830566406,0.03997792,-0.043571358820190656,-0.6787195893935859,4630,-0.06556402891874313,0.0003,0.05056123601971194,0.2
557,952320,300.0,0.45866450000000003,465,1707,0.225830078125,0.380293071269989,0.037116647,-0.04391642790287733,-0.6682682420127094,4640,-0.032592497766017914,0.0003,0.032042877055937426,0.2
558,954368,300.0,0.42796073000000007,466,1709,0.220654296875,0.10993432998657227,0.039567053,-0.04113491947064176,-0.6759960126131773,4650,-0.03327406942844391,0.0003,0.07035201176186093,0.2
558,956416,300.0,0.18347723999999996,467,1711,0.2470703125,0.06074553728103638,0.041418083,-0.04606163232820108,-0.6864016542211175,4660,-0.06000561639666557,0.0003,0.017027046336443162,0.2
559,958464,300.0,-0.0017308800000000034,468,1713,0.224462890625,0.11726796627044678,0.038039695,-0.04175660455075558,-0.6772559244185686,4670,-0.051128089427948,0.0003,0.04327359279268421,0.2
559,960512,300.0,0.09689060000000001,469,1715,0.221337890625,0.09799438714981079,0.041651964,-0.043337235276703724,-0.6746490297839045,4680,-0.06287981569766998,0.0003,0.03633851002668962,0.2
560,962560,300.0,0.14122454,470,1718,0.230419921875,-0.06334900856018066,0.04146467,-0.04349525436991826,-0.6777548432350159,4690,-0.07181903719902039,0.0003,0.048678967979503794,0.2
560,964608,300.0,0.15498569000000004,471,1720,0.237451171875,-0.17535603046417236,0.04509404,-0.04738498963997699,-0.6812613878399134,4700,-0.07367394864559174,0.0003,0.02542822910763789,0.2
561,966656,300.0,0.31977668000000004,472,1722,0.238671875,-0.00972282886505127,0.043702252,-0.04529132814204786,-0.6735709121450781,4710,-0.062478628009557724,0.0003,0.018151572070200926,0.2
561,968704,300.0,0.06715311999999998,473,1724,0.23505859375,0.062489330768585205,0.037333056,-0.04252754037588602,-0.696560638770461,4720,-0.054756831377744675,0.0003,0.06151029746979475,0.2
562,970752,300.0,0.14251102000000007,474,1726,0.215576171875,-0.1650029420852661,0.03180602,-0.03842259859084152,-0.6871312569826842,4730,-0.054400261491537094,0.0003,0.04388599701924249,0.2
562,972800,300.0,0.011485850000000014,475,1728,0.23671875,0.010547220706939697,0.040193297,-0.04534767502918839,-0.6851105267181993,4740,-0.03305225074291229,0.0003,0.06565248297993094,0.2
563,974848,300.0,0.034713710000000036,476,1730,0.232763671875,0.08467954397201538,0.03939538,-0.04417854552157223,-0.6854316178709269,4750,-0.06459817290306091,0.0003,0.0414704289927613,0.2
563,976896,300.0,0.07108303000000006,477,1732,0.2423828125,-0.3621259927749634,0.04657694,-0.04425293101521675,-0.6882312754169106,4760,-0.05027302727103233,0.0003,0.03453278787201271,0.2
564,978944,300.0,0.13180658000000006,478,1735,0.240869140625,0.005834102630615234,0.03837831,-0.047973912605084476,-0.6858544053509832,4770,-0.06501729041337967,0.0003,0.06254345112247392,0.2
564,980992,300.0,0.26060173999999997,479,1737,0.21572265625,0.09366488456726074,0.031719863,-0.04118174787145108,-0.6711809307336807,4780,-0.05129901319742203,0.0003,0.031835696689086035,0.2
565,983040,300.0,0.28462037,480,1739,0.234912109375,-0.096771240234375,0.037458714,-0.04379048675473314,-0.6867142682895064,4790,-0.05327574908733368,0.0003,0.06632943777367473,0.2
565,985088,300.0,0.28426667000000005,481,1741,0.24013671875,0.034858524799346924,0.040746607,-0.045826162889716214,-0.6966443562880158,4800,-0.09793486446142197,0.0003,0.018212353604030795,0.2
